MedicationCui,MedicationStr,ClassCui,ClassStr
C0018033,aurothioglucose,C0003191,Anti-Rheumatic Agents
C0018033,aurothioglucose,C0003191,"Anti-rheumatic agent, NOS"
C0018033,aurothioglucose,C0003191,Anti Rheumatic Agents
C0018033,aurothioglucose,C0003191,"Agent, Anti-Rheumatic"
C0018033,aurothioglucose,C0003191,Anti Rheumatic Agent
C0018033,aurothioglucose,C0003191,Anti-Rheumatic Agent
C0018033,aurothioglucose,C0003191,Anti-Rheumatic Drugs
C0018033,aurothioglucose,C0003191,anti rheumatic drugs
C0018033,aurothioglucose,C0003191,anti rheumatic drug
C0018033,aurothioglucose,C0003191,Anti-Rheumatic Drug
C0018033,aurothioglucose,C0003191,"Drug, Anti-Rheumatic"
C0018033,aurothioglucose,C0003191,Antirheumatic Agent [TC]
C0018033,aurothioglucose,C0018026,gold
C0018033,aurothioglucose,C0018026,Golds
C0018033,aurothioglucose,C0018026,"Gold, NOS"
C0018033,aurothioglucose,C0018026,"Medicinal gold, NOS"
C0018033,aurothioglucose,C0018026,MEDICINAL GOLD
C0018033,aurothioglucose,C0018026,Gold product
C0018033,aurothioglucose,C0018026,Au
C0018033,aurothioglucose,C0018026,Assay of gold
C0018033,aurothioglucose,C0018026,Au - Gold
C0018033,aurothioglucose,C0018026,B82 MEDICINAL GOLD
C0018033,aurothioglucose,C0018026,Product containing medicinal gold
C0018033,aurothioglucose,C0018026,Product containing medicinal gold (medicinal product)
C0018033,aurothioglucose,C0018026,Product containing gold (product)
C0018033,aurothioglucose,C0018026,Gold-containing product
C0018033,aurothioglucose,C0018026,Product containing gold
C0018033,aurothioglucose,C0018026,Product containing gold (medicinal product)
C0018033,aurothioglucose,C0018026,Au element
C0018033,aurothioglucose,C0018026,Medicinal gold (product)
C0018033,aurothioglucose,C0018026,Medicinal gold (substance)
C0018033,aurothioglucose,C0018026,Gold (substance)
C0018033,aurothioglucose,C0018026,gold (medication)
C0018033,aurothioglucose,C0018026,gold in a drug form
C0018033,aurothioglucose,C0018026,gold drug
C0018033,aurothioglucose,C0021081,Immunosuppressive Agents
C0018033,aurothioglucose,C0021081,"Immunosuppressive agent, NOS"
C0018033,aurothioglucose,C0021081,"Agent, Immunosuppressive"
C0018033,aurothioglucose,C0021081,Immunosuppressive Agent
C0018033,aurothioglucose,C0021081,"Agents, Immunosuppressive"
C0018033,aurothioglucose,C0021081,Immunosuppressant agent
C0018033,aurothioglucose,C0021081,Immunosuppressant Agents
C0018033,aurothioglucose,C0021081,"Immunosuppressant agent, NOS"
C0018033,aurothioglucose,C0021081,immunosuppressive
C0018033,aurothioglucose,C0021081,Immunosuppressives
C0018033,aurothioglucose,C0021081,Immunosuppressants
C0018033,aurothioglucose,C0021081,Immunosuppressant
C0018033,aurothioglucose,C0021081,"Immunosupressant agent, NOS"
C0018033,aurothioglucose,C0021081,79 IMMUNOSUPPRESSANTS
C0018033,aurothioglucose,C0021081,Medicinal product acting as immunosuppressant (product)
C0018033,aurothioglucose,C0021081,immunosuppressive_treatment_type
C0018033,aurothioglucose,C0021081,immunosuppressive treatment type
C0018033,aurothioglucose,C0021081,IMMUNE SUPPRESSANTS
C0018033,aurothioglucose,C0021081,immune suppressant
C0018033,aurothioglucose,C0021081,Immunosuppressant (product)
C0018033,aurothioglucose,C0021081,Immunosuppressant (substance)
C0018033,aurothioglucose,C0021081,immunosuppressive (medication)
C0018033,aurothioglucose,C0206108,Gold Compounds
C0018033,aurothioglucose,C0206108,"Gold compound, NOS"
C0018033,aurothioglucose,C0206108,gold compound
C0018033,aurothioglucose,C0206108,"Compounds, Gold"
C0018033,aurothioglucose,C0206108,Gold compound (substance)
C0018033,aurothioglucose,C0206108,GOLD CPDS
C0018033,aurothioglucose,C0303411,Gold and/or gold compound-containing product
C0018033,aurothioglucose,C0303411,GOLD AND GOLD COMPOUNDS
C0018033,aurothioglucose,C0303411,Gold and gold compound
C0018033,aurothioglucose,C0303411,Gold and its derivatives
C0018033,aurothioglucose,C0303411,146 GOLD AND GOLD COMPOUNDS
C0018033,aurothioglucose,C0303411,Gold and gold compound (substance)
C0018033,aurothioglucose,C0303411,Gold and gold compound product
C0018033,aurothioglucose,C0303411,Gold and gold compound-containing product
C0018033,aurothioglucose,C0303411,Product containing gold and gold compound
C0018033,aurothioglucose,C0303411,Product containing gold and gold compound (product)
C0018033,aurothioglucose,C0303411,Product containing gold and/or gold compound (product)
C0018033,aurothioglucose,C0303411,Gold and/or gold compound
C0018033,aurothioglucose,C0303411,Gold and/or gold compound (substance)
C0018034,gold sodium thiomalate,C0003191,Antirheumatic Agents
C0018034,gold sodium thiomalate,C0003191,antirheumatic agent
C0018034,gold sodium thiomalate,C0003191,"Agent, Antirheumatic"
C0018034,gold sodium thiomalate,C0003191,Antirheumatic Drugs
C0018034,gold sodium thiomalate,C0003191,antirheumatic drug
C0018034,gold sodium thiomalate,C0003191,"Drug, Antirheumatic"
C0018034,gold sodium thiomalate,C0003191,ANTIRHEUMATICS
C0018034,gold sodium thiomalate,C0003191,Antirheumatic
C0018034,gold sodium thiomalate,C0003191,Medicinal product acting as antirheumatic agent (product)
C0018034,gold sodium thiomalate,C0003191,Anti-rheumatic agent (product)
C0018034,gold sodium thiomalate,C0003191,Anti-rheumatic agent (substance)
C0018034,gold sodium thiomalate,C0003191,Anti-Rheumatic Agents
C0018034,gold sodium thiomalate,C0003191,"Anti-rheumatic agent, NOS"
C0018034,gold sodium thiomalate,C0003191,Anti Rheumatic Agents
C0018034,gold sodium thiomalate,C0003191,"Agent, Anti-Rheumatic"
C0018034,gold sodium thiomalate,C0003191,Anti Rheumatic Agent
C0018034,gold sodium thiomalate,C0003191,Anti-Rheumatic Agent
C0018034,gold sodium thiomalate,C0003191,Anti-Rheumatic Drugs
C0018034,gold sodium thiomalate,C0003191,anti rheumatic drugs
C0018034,gold sodium thiomalate,C0003191,anti rheumatic drug
C0018034,gold sodium thiomalate,C0003191,Anti-Rheumatic Drug
C0018034,gold sodium thiomalate,C0003191,"Drug, Anti-Rheumatic"
C0018034,gold sodium thiomalate,C0003191,Antirheumatic Agent [TC]
C0018034,gold sodium thiomalate,C0018026,gold
C0018034,gold sodium thiomalate,C0018026,Golds
C0018034,gold sodium thiomalate,C0018026,"Gold, NOS"
C0018034,gold sodium thiomalate,C0018026,"Medicinal gold, NOS"
C0018034,gold sodium thiomalate,C0018026,MEDICINAL GOLD
C0018034,gold sodium thiomalate,C0018026,Gold product
C0018034,gold sodium thiomalate,C0018026,Au
C0018034,gold sodium thiomalate,C0018026,Assay of gold
C0018034,gold sodium thiomalate,C0018026,Au - Gold
C0018034,gold sodium thiomalate,C0018026,B82 MEDICINAL GOLD
C0018034,gold sodium thiomalate,C0018026,Product containing medicinal gold
C0018034,gold sodium thiomalate,C0018026,Product containing medicinal gold (medicinal product)
C0018034,gold sodium thiomalate,C0018026,Product containing gold (product)
C0018034,gold sodium thiomalate,C0018026,Gold-containing product
C0018034,gold sodium thiomalate,C0018026,Product containing gold
C0018034,gold sodium thiomalate,C0018026,Product containing gold (medicinal product)
C0018034,gold sodium thiomalate,C0018026,Au element
C0018034,gold sodium thiomalate,C0018026,Medicinal gold (product)
C0018034,gold sodium thiomalate,C0018026,Medicinal gold (substance)
C0018034,gold sodium thiomalate,C0018026,Gold (substance)
C0018034,gold sodium thiomalate,C0018026,gold (medication)
C0018034,gold sodium thiomalate,C0018026,gold in a drug form
C0018034,gold sodium thiomalate,C0018026,gold drug
C0018034,gold sodium thiomalate,C0018034,gold sodium thiomalate
C0018034,gold sodium thiomalate,C0018034,"Gold Thiomalate, Sodium"
C0018034,gold sodium thiomalate,C0018034,Sodium Gold Thiomalate
C0018034,gold sodium thiomalate,C0018034,"Sodium Thiomalate, Gold"
C0018034,gold sodium thiomalate,C0018034,Sodium Thiomalatoaurate
C0018034,gold sodium thiomalate,C0018034,"Thiomalatoaurate, Sodium"
C0018034,gold sodium thiomalate,C0018034,Mercaptobutanedioic Acid Monogold(1+) Sodium Salt
C0018034,gold sodium thiomalate,C0018034,Sodium Aurothiomalate
C0018034,gold sodium thiomalate,C0018034,"Aurothiomalate, Sodium"
C0018034,gold sodium thiomalate,C0018034,"Butanedioic acid, mercapto-, monogold(1+) sodium salt"
C0018034,gold sodium thiomalate,C0018034,Sodium aurothiomalate-containing product
C0018034,gold sodium thiomalate,C0018034,Product containing sodium aurothiomalate
C0018034,gold sodium thiomalate,C0018034,Product containing sodium aurothiomalate (medicinal product)
C0018034,gold sodium thiomalate,C0018034,Gold sodium thiomalate-containing product
C0018034,gold sodium thiomalate,C0018034,Product containing gold sodium thiomalate
C0018034,gold sodium thiomalate,C0018034,Sodium aurothiomalate (substance)
C0018034,gold sodium thiomalate,C0018034,Sodium aurothiomalate product
C0018034,gold sodium thiomalate,C0018034,Aurotiomalato sodico
C0018034,gold sodium thiomalate,C0018034,Natrii aurothiomalas
C0018034,gold sodium thiomalate,C0018034,Gold sodium thiomalate product
C0018034,gold sodium thiomalate,C0018034,Gold sodium thiomalate (product)
C0018034,gold sodium thiomalate,C0018034,Gold sodium thiomalate (substance)
C0018034,gold sodium thiomalate,C0018034,gold sodium thiomalate (medication)
C0018034,gold sodium thiomalate,C0018034,Aurothiomalate Disodium
C0018034,gold sodium thiomalate,C0206108,Gold Compounds
C0018034,gold sodium thiomalate,C0206108,"Gold compound, NOS"
C0018034,gold sodium thiomalate,C0206108,gold compound
C0018034,gold sodium thiomalate,C0206108,"Compounds, Gold"
C0018034,gold sodium thiomalate,C0206108,Gold compound (substance)
C0018034,gold sodium thiomalate,C0206108,GOLD CPDS
C0018034,gold sodium thiomalate,C0303411,Gold and/or gold compound-containing product
C0018034,gold sodium thiomalate,C0303411,GOLD AND GOLD COMPOUNDS
C0018034,gold sodium thiomalate,C0303411,Gold and gold compound
C0018034,gold sodium thiomalate,C0303411,Gold and its derivatives
C0018034,gold sodium thiomalate,C0303411,146 GOLD AND GOLD COMPOUNDS
C0018034,gold sodium thiomalate,C0303411,Gold and gold compound (substance)
C0018034,gold sodium thiomalate,C0303411,Gold and gold compound product
C0018034,gold sodium thiomalate,C0303411,Gold and gold compound-containing product
C0018034,gold sodium thiomalate,C0303411,Product containing gold and gold compound
C0018034,gold sodium thiomalate,C0303411,Product containing gold and gold compound (product)
C0018034,gold sodium thiomalate,C0303411,Product containing gold and/or gold compound (product)
C0018034,gold sodium thiomalate,C0303411,Gold and/or gold compound
C0018034,gold sodium thiomalate,C0303411,Gold and/or gold compound (substance)
C0018034,gold sodium thiomalate,C1514555,Protein Kinase C Inhibitor
C0018034,gold sodium thiomalate,C2585314,Medicinal gold in parenteral dosage form
C0018034,gold sodium thiomalate,C2585314,Product containing medicinal gold in parenteral dosage form (medicinal product form)
C0018034,gold sodium thiomalate,C2585314,Product containing medicinal gold in parenteral dosage form
C0018034,gold sodium thiomalate,C2585314,Parenteral form medicinal gold
C0018034,gold sodium thiomalate,C2585314,Parenteral form medicinal gold (product)
C0020336,hydroxychloroquine,C0000665,oxyquinoline
C0020336,hydroxychloroquine,C0000665,8-Hydroxyquinoline
C0020336,hydroxychloroquine,C0000665,8 hydroxyquinoline
C0020336,hydroxychloroquine,C0000665,8-Oxyquinoline
C0020336,hydroxychloroquine,C0000665,8 Oxyquinoline
C0020336,hydroxychloroquine,C0000665,8-Quinolinol
C0020336,hydroxychloroquine,C0000665,8 Quinolinol
C0020336,hydroxychloroquine,C0000665,Hydroxyquinoline
C0020336,hydroxychloroquine,C0000665,Oxine
C0020336,hydroxychloroquine,C0000665,Oxyquinol
C0020336,hydroxychloroquine,C0000665,Product containing 8-Hydroxyquinoline (medicinal product)
C0020336,hydroxychloroquine,C0000665,8-Hydroxyquinoline-containing product
C0020336,hydroxychloroquine,C0000665,Product containing 8-Hydroxyquinoline
C0020336,hydroxychloroquine,C0000665,Phenopyridine
C0020336,hydroxychloroquine,C0000665,hydroxybenzopyridine
C0020336,hydroxychloroquine,C0000665,8-Hydroxyquinoline product
C0020336,hydroxychloroquine,C0000665,Product containing oxyquinoline (medicinal product)
C0020336,hydroxychloroquine,C0000665,Oxyquinoline-containing product
C0020336,hydroxychloroquine,C0000665,8-Hydroxyquinoline (substance)
C0020336,hydroxychloroquine,C0000665,Oxyquinoline (product)
C0020336,hydroxychloroquine,C0000665,Oxyquinoline (substance)
C0020336,hydroxychloroquine,C0000665,8-oxyquinol
C0020336,hydroxychloroquine,C0000665,QUINOLINOL 08
C0020336,hydroxychloroquine,C0003191,Antirheumatic Agents
C0020336,hydroxychloroquine,C0003191,antirheumatic agent
C0020336,hydroxychloroquine,C0003191,"Agent, Antirheumatic"
C0020336,hydroxychloroquine,C0003191,Antirheumatic Drugs
C0020336,hydroxychloroquine,C0003191,antirheumatic drug
C0020336,hydroxychloroquine,C0003191,"Drug, Antirheumatic"
C0020336,hydroxychloroquine,C0003191,ANTIRHEUMATICS
C0020336,hydroxychloroquine,C0003191,Antirheumatic
C0020336,hydroxychloroquine,C0003191,Medicinal product acting as antirheumatic agent (product)
C0020336,hydroxychloroquine,C0003191,Anti-rheumatic agent (product)
C0020336,hydroxychloroquine,C0003191,Anti-rheumatic agent (substance)
C0020336,hydroxychloroquine,C0003191,Anti-Rheumatic Agents
C0020336,hydroxychloroquine,C0003191,"Anti-rheumatic agent, NOS"
C0020336,hydroxychloroquine,C0003191,Anti Rheumatic Agents
C0020336,hydroxychloroquine,C0003191,"Agent, Anti-Rheumatic"
C0020336,hydroxychloroquine,C0003191,Anti Rheumatic Agent
C0020336,hydroxychloroquine,C0003191,Anti-Rheumatic Agent
C0020336,hydroxychloroquine,C0003191,Anti-Rheumatic Drugs
C0020336,hydroxychloroquine,C0003191,anti rheumatic drugs
C0020336,hydroxychloroquine,C0003191,anti rheumatic drug
C0020336,hydroxychloroquine,C0003191,Anti-Rheumatic Drug
C0020336,hydroxychloroquine,C0003191,"Drug, Anti-Rheumatic"
C0020336,hydroxychloroquine,C0003191,Antirheumatic Agent [TC]
C0020336,hydroxychloroquine,C0003374,Antimalarials
C0020336,hydroxychloroquine,C0003374,antimalarial
C0020336,hydroxychloroquine,C0003374,Antimalarial Agents
C0020336,hydroxychloroquine,C0003374,antimalarial agent
C0020336,hydroxychloroquine,C0003374,"Antimalarial agent, NOS"
C0020336,hydroxychloroquine,C0003374,"Agent, Antimalarial"
C0020336,hydroxychloroquine,C0003374,"Agents, Antimalarial"
C0020336,hydroxychloroquine,C0003374,Antimalarial Drugs
C0020336,hydroxychloroquine,C0003374,Antimalarial drug
C0020336,hydroxychloroquine,C0003374,"Drug, Antimalarial"
C0020336,hydroxychloroquine,C0003374,"Drugs, Antimalarial"
C0020336,hydroxychloroquine,C0003374,565 ANTIMALARIAL AGENTS
C0020336,hydroxychloroquine,C0003374,Anti-Malarial Drug
C0020336,hydroxychloroquine,C0003374,Anti-Malarial Agent
C0020336,hydroxychloroquine,C0003374,Antimalarial product
C0020336,hydroxychloroquine,C0003374,Product containing antimalarial (product)
C0020336,hydroxychloroquine,C0003374,Substance with antimalarial mechanism of action (substance)
C0020336,hydroxychloroquine,C0003374,Substance with antimalarial mechanism of action
C0020336,hydroxychloroquine,C0003374,Antimalarial-containing product
C0020336,hydroxychloroquine,C0003374,Product containing antimalarial
C0020336,hydroxychloroquine,C0003374,Medicinal product acting as antimalarial (product)
C0020336,hydroxychloroquine,C0003374,Medicinal product acting as antimalarial agent (product)
C0020336,hydroxychloroquine,C0003374,Anti-Malarials
C0020336,hydroxychloroquine,C0003374,anti malarials
C0020336,hydroxychloroquine,C0003374,Antimalarial agent (product)
C0020336,hydroxychloroquine,C0003374,Antimalarial agent (substance)
C0020336,hydroxychloroquine,C0003374,antimalarials (medication)
C0020336,hydroxychloroquine,C0003374,Antimalarial drugs (substance)
C0020336,hydroxychloroquine,C0003374,Antimalarial Agent [TC]
C0020336,hydroxychloroquine,C0003374,Anti-Malarial
C0020336,hydroxychloroquine,C0003374,anti malarial
C0020336,hydroxychloroquine,C0014432,Enzyme Inhibitors
C0020336,hydroxychloroquine,C0014432,enzyme inhibitor
C0020336,hydroxychloroquine,C0014432,enzymes inhibitors
C0020336,hydroxychloroquine,C0014432,"Inhibitor, Enzyme"
C0020336,hydroxychloroquine,C0014432,"Inhibitors, Enzyme"
C0020336,hydroxychloroquine,C0014432,Substance with enzyme inhibitor mechanism of action (substance)
C0020336,hydroxychloroquine,C0014432,Substance with enzyme inhibitor mechanism of action
C0020336,hydroxychloroquine,C0014432,Enzyme inhibitor-containing product
C0020336,hydroxychloroquine,C0014432,Product containing enzyme inhibitor
C0020336,hydroxychloroquine,C0014432,Product containing enzyme inhibitor (product)
C0020336,hydroxychloroquine,C0014432,Enzyme inhibitor product
C0020336,hydroxychloroquine,C0014432,Enzyme inhibitor (product)
C0020336,hydroxychloroquine,C0014432,Enzyme inhibitor (substance)
C0020336,hydroxychloroquine,C0014432,ENZYME INHIB
C0020336,hydroxychloroquine,C0360395,Aminoquinoline antimalarial (product)
C0020336,hydroxychloroquine,C0360395,Aminoquinoline antimalarial product
C0020336,hydroxychloroquine,C0360395,Aminoquinolines
C0020336,hydroxychloroquine,C0360395,Aminoquinoline antimalarial
C0020336,hydroxychloroquine,C0360395,Aminoquinoline antimalarials
C0020336,hydroxychloroquine,C0360395,Product containing aminoquinoline and antimalarial
C0020336,hydroxychloroquine,C0360395,Aminoquinoline with antimalarial mechanism of action (substance)
C0020336,hydroxychloroquine,C0360395,Aminoquinoline with antimalarial mechanism of action
C0020336,hydroxychloroquine,C0360395,Product containing aminoquinoline and antimalarial (product)
C0020336,hydroxychloroquine,C0360395,Aminoquinoline antimalarial agent
C0020336,hydroxychloroquine,C0360395,Medicinal product containing aminoquinoline and acting as antimalarial agent (product)
C0020336,hydroxychloroquine,C0360395,Aminoquinoline antimalarial (substance)
C0020336,hydroxychloroquine,C1534649,Analgesic/antipyretic/antirheumatic
C0020336,hydroxychloroquine,C1534649,Analgesic/antipyretic/antirheumatic drug
C0020336,hydroxychloroquine,C1534649,Analgesic/antipyretic/antirheumatic drug (product)
C0020336,hydroxychloroquine,C1534649,Analgesic/antipyretic/antirheumatic (substance)
C0020336,hydroxychloroquine,C4707889,Medicinal product categorized by disposition
C0020336,hydroxychloroquine,C4707889,Medicinal product categorised by disposition
C0020336,hydroxychloroquine,C4707889,Medicinal product categorized by disposition (product)
C0020740,ibuprofen,C0003211,"Anti-Inflammatory Agents, Non-Steroidal"
C0020740,ibuprofen,C0003211,NON-STEROIDAL ANTI-INFLAMMATORY AGENTS
C0020740,ibuprofen,C0003211,"Non-steroidal anti-inflammatory agent, NOS"
C0020740,ibuprofen,C0003211,"Agent, Non-Steroidal Anti-Inflammatory"
C0020740,ibuprofen,C0003211,"Anti-Inflammatory Agent, Non-Steroidal"
C0020740,ibuprofen,C0003211,Non Steroidal Anti Inflammatory Agent
