MedicationCui,MedicationStr,ClassCui,ClassStr
C0537551,pramlintide,C0063684,IAPP Protein
C0537551,pramlintide,C0935929,Antidiabetics
C0537551,pramlintide,C0935929,antidiabetic
C0537551,pramlintide,C0935929,Antidiabetic Agents
C0537551,pramlintide,C0935929,agents antidiabetic
C0537551,pramlintide,C0935929,antidiabetic agent
C0537551,pramlintide,C0935929,"Agent, Antidiabetic"
C0537551,pramlintide,C0935929,"Agents, Antidiabetic"
C0537551,pramlintide,C0935929,Antidiabetic Drugs
C0537551,pramlintide,C0935929,antidiabetic drug
C0537551,pramlintide,C0935929,antidiabetics drug
C0537551,pramlintide,C0935929,"Drug, Antidiabetic"
C0537551,pramlintide,C0935929,"Drugs, Antidiabetic"
C0537551,pramlintide,C0935929,MISCELLANEOUS ANTIDIABETIC AGENT PREPARATIONS
C0537551,pramlintide,C0935929,"Antidiabetic agent preparation, NOS"
C0537551,pramlintide,C0935929,Antidiabetic agent preparation
C0537551,pramlintide,C0935929,A20 MISCELLANEOUS ANTIDIABETIC AGENT PREPARATIONS
C0537551,pramlintide,C0935929,Medicinal product acting as antidiabetic agent (product)
C0537551,pramlintide,C0935929,Antidiabetic agent preparation (substance)
C0537551,pramlintide,C0935929,Antidiabetic agent (product)
C0537551,pramlintide,C0935929,Antidiabetic agent (substance)
C0537551,pramlintide,C0935929,Antidiabetic preparation
C0537551,pramlintide,C0935929,Antidiabetic preparation (product)
C0537551,pramlintide,C0935929,Anti-diabetic Agent
C0537551,pramlintide,C0935929,antidiabetic agents (medication)
C0537551,pramlintide,C0935929,Anti-diabetics
C0537551,pramlintide,C1305923,Polypeptides
C0537551,pramlintide,C1305923,Polypeptide
C0537551,pramlintide,C1305923,"Polypeptide, NOS"
C0537551,pramlintide,C1305923,ActClassPolypeptide
C0537551,pramlintide,C1305923,Polypeptide-containing product
C0537551,pramlintide,C1305923,Product containing polypeptide
C0537551,pramlintide,C1305923,Product containing polypeptide (product)
C0537551,pramlintide,C1305923,Polypeptide product
C0537551,pramlintide,C1305923,Polypeptide (substance)
C0537551,pramlintide,C1562561,Amylin Analog
C0537551,pramlintide,C1562561,Amylin analogue
C0537551,pramlintide,C1562561,Amylin analog (substance)
C0541154,colesevelam hydrochloride,C0003277,Anticholesteremic Agents
C0541154,colesevelam hydrochloride,C0003277,"Agents, Anticholesteremic"
C0541154,colesevelam hydrochloride,C0003277,Cholesterol Inhibitors
C0541154,colesevelam hydrochloride,C0003277,cholesterol inhibitor
C0541154,colesevelam hydrochloride,C0003277,"Inhibitors, Cholesterol"
C0541154,colesevelam hydrochloride,C0003277,antihypercholesterolemic agent
C0541154,colesevelam hydrochloride,C0003277,Anticholesteremics
C0541154,colesevelam hydrochloride,C0003277,anticholesteremic
C0541154,colesevelam hydrochloride,C0003277,Anticholesteremic Drugs
C0541154,colesevelam hydrochloride,C0003277,"Drugs, Anticholesteremic"
C0541154,colesevelam hydrochloride,C0003277,Cholesterol-lowering drug
C0541154,colesevelam hydrochloride,C0003277,cholesterol lowering drugs
C0541154,colesevelam hydrochloride,C0003277,Cholesterol-lowering drug (product)
C0541154,colesevelam hydrochloride,C0003277,Cholesterol-lowering drug (substance)
C0541154,colesevelam hydrochloride,C0003277,INHIB CHOLESTEROL
C0541154,colesevelam hydrochloride,C0003277,CHOLESTEROL INHIB
C0541154,colesevelam hydrochloride,C0086440,Hypolipidemic Agents
C0541154,colesevelam hydrochloride,C0086440,"Agent, Hypolipidemic"
C0541154,colesevelam hydrochloride,C0086440,Hypolipidemic Agent
C0541154,colesevelam hydrochloride,C0086440,"Agents, Hypolipidemic"
C0541154,colesevelam hydrochloride,C0086440,Antihyperlipemics
C0541154,colesevelam hydrochloride,C0086440,antihyperlipemic
C0541154,colesevelam hydrochloride,C0086440,Antihyperlipidemics
C0541154,colesevelam hydrochloride,C0086440,antihyperlipidemic
C0541154,colesevelam hydrochloride,C0086440,Antilipemic Agents
C0541154,colesevelam hydrochloride,C0086440,"Antilipemic agent, NOS"
C0541154,colesevelam hydrochloride,C0086440,antilipemic agent
C0541154,colesevelam hydrochloride,C0086440,Antilipaemic agent
C0541154,colesevelam hydrochloride,C0086440,"Agents, Antilipemic"
C0541154,colesevelam hydrochloride,C0086440,antihyperlipoproteinemic agent
C0541154,colesevelam hydrochloride,C0086440,Antilipemics
C0541154,colesevelam hydrochloride,C0086440,antilipemic
C0541154,colesevelam hydrochloride,C0086440,Antilipemic Drugs
C0541154,colesevelam hydrochloride,C0086440,Antilipemic Drug
C0541154,colesevelam hydrochloride,C0086440,"Drug, Antilipemic"
C0541154,colesevelam hydrochloride,C0086440,"Drugs, Antilipemic"
C0541154,colesevelam hydrochloride,C0086440,Lipid lowering drug
C0541154,colesevelam hydrochloride,C0086440,drug lipid lowering
C0541154,colesevelam hydrochloride,C0086440,drugs lipid lowering
C0541154,colesevelam hydrochloride,C0086440,lower lipid drug
C0541154,colesevelam hydrochloride,C0086440,806 ANTILIPEMIC AGENTS
C0541154,colesevelam hydrochloride,C0086440,Medicinal product acting as antilipemic agent (product)
C0541154,colesevelam hydrochloride,C0086440,Antilipemic agent (product)
C0541154,colesevelam hydrochloride,C0086440,Antilipemic agent (substance)
C0541154,colesevelam hydrochloride,C0086440,Lipid lowering agent
C0541154,colesevelam hydrochloride,C0086440,agents lipid lowering
C0541154,colesevelam hydrochloride,C0086440,Lipid lowering agents
C0541154,colesevelam hydrochloride,C0086440,antihyperlipemics (medication)
C0541154,colesevelam hydrochloride,C0086440,Hypolipidemic Drugs
C0541154,colesevelam hydrochloride,C0086440,"Drug, Hypolipidemic"
C0541154,colesevelam hydrochloride,C0086440,Hypolipidemic Drug
C0541154,colesevelam hydrochloride,C0086440,"Drugs, Hypolipidemic"
C0541154,colesevelam hydrochloride,C0301062,Quaternary ammonium salt
C0541154,colesevelam hydrochloride,C0301062,"Quaternary ammonium salt, NOS"
C0541154,colesevelam hydrochloride,C0301062,Quaternary ammonium salt (substance)
C0541154,colesevelam hydrochloride,C0304522,Bile acid sequestrant antilipemic agent
C0541154,colesevelam hydrochloride,C0304522,"Bile acid sequestrant antilipemic agent, NOS"
C0541154,colesevelam hydrochloride,C0304522,Bile acid sequestrant antilipaemic agent
C0541154,colesevelam hydrochloride,C0304522,Bile acid sequestrant antilipemic agent (product)
C0541154,colesevelam hydrochloride,C0304522,Bile acid sequestrant antilipemic agent (substance)
C0541154,colesevelam hydrochloride,C0304522,Bile acid sequestrant antilipemic product (product)
C0541154,colesevelam hydrochloride,C0304522,Bile acid sequestrant antilipemic product
C0541154,colesevelam hydrochloride,C0304522,Bile acid sequestrant antilipaemic product
C0541154,colesevelam hydrochloride,C0541155,colesevelam
C0541154,colesevelam hydrochloride,C0541155,"Allylamine Polymer with 1-chloro-2,3-epoxypropane, (6-(allylamino)hexyl)trimethylammonium Chloride and N-allyldecylamine"
C0541154,colesevelam hydrochloride,C0541155,Product containing colesevelam (medicinal product)
C0541154,colesevelam hydrochloride,C0541155,Colesevelam-containing product
C0541154,colesevelam hydrochloride,C0541155,Product containing colesevelam
C0541154,colesevelam hydrochloride,C0541155,Colesevelam product
C0541154,colesevelam hydrochloride,C0541155,Colesevelam (product)
C0541154,colesevelam hydrochloride,C0541155,Colesevelam (substance)
C0541154,colesevelam hydrochloride,C2917337,Bile acid sequestrants
C0541154,colesevelam hydrochloride,C2917337,Bile Acid Sequestrant
C0541155,colesevelam,C0013227,Pharmaceutical Preparations
C0541155,colesevelam,C0013227,pharmaceutical preparation
C0541155,colesevelam,C0013227,"Preparation, Pharmaceutical"
C0541155,colesevelam,C0013227,"Preparations, Pharmaceutical"
C0541155,colesevelam,C0013227,Drugs
C0541155,colesevelam,C0013227,Drug
C0541155,colesevelam,C0013227,"Drug, NOS"
C0541155,colesevelam,C0013227,Medicine
C0541155,colesevelam,C0013227,Medicines
C0541155,colesevelam,C0013227,"Medicine, NOS"
C0541155,colesevelam,C0013227,Drug/agent
C0541155,colesevelam,C0013227,General drug type
C0541155,colesevelam,C0013227,"Drug preparation, NOS"
C0541155,colesevelam,C0013227,Drug preparation
C0541155,colesevelam,C0013227,Medication
C0541155,colesevelam,C0013227,"Medication, NOS"
C0541155,colesevelam,C0013227,medications
C0541155,colesevelam,C0013227,Medication(s)
C0541155,colesevelam,C0013227,Pharmaceutic Preparations
C0541155,colesevelam,C0013227,"Preparations, Pharmaceutic"
C0541155,colesevelam,C0013227,Drug medicamt or bio substnce
C0541155,colesevelam,C0013227,"Drug, medicament or biological substance"
C0541155,colesevelam,C0013227,Medicinal product (product)
C0541155,colesevelam,C0013227,Pharmaceuticals
C0541155,colesevelam,C0013227,Pharmaceutical
C0541155,colesevelam,C0013227,Pharmaceutical / biologic product
C0541155,colesevelam,C0013227,Pharmaceutical / biologic product (product)
C0541155,colesevelam,C0013227,"Drug, medicament or biological substance (substance)"
C0541155,colesevelam,C0013227,General drug type (product)
C0541155,colesevelam,C0013227,General drug type (substance)
C0541155,colesevelam,C0013227,Drug preparation (product)
C0541155,colesevelam,C0013227,Drug preparation (substance)
C0541155,colesevelam,C0013227,Drug Product
C0541155,colesevelam,C0013227,Drug (substance)
C0541155,colesevelam,C0013227,Medicinal product
C0541155,colesevelam,C0013227,medicinal products
C0541155,colesevelam,C0013227,Drug or medicament
C0541155,colesevelam,C0013227,Drug or medicament (substance)
C0541155,colesevelam,C0013227,Pharmaceutical Products
C0541155,colesevelam,C0013227,"Product, Pharmaceutical"
C0541155,colesevelam,C0013227,Pharmaceutical Product
C0541155,colesevelam,C0013227,"Products, Pharmaceutical"
C0541155,colesevelam,C0013227,PHARM PREPARATIONS
C0541155,colesevelam,C0013227,PREPARATIONS PHARM
C0541155,colesevelam,C0301062,Quaternary ammonium salt
C0541155,colesevelam,C0301062,"Quaternary ammonium salt, NOS"
C0541155,colesevelam,C0301062,Quaternary ammonium salt (substance)
C0541155,colesevelam,C0304522,Bile acid sequestrant antilipemic agent
C0541155,colesevelam,C0304522,"Bile acid sequestrant antilipemic agent, NOS"
C0541155,colesevelam,C0304522,Bile acid sequestrant antilipaemic agent
C0541155,colesevelam,C0304522,Bile acid sequestrant antilipemic agent (product)
C0541155,colesevelam,C0304522,Bile acid sequestrant antilipemic agent (substance)
C0541155,colesevelam,C0304522,Bile acid sequestrant antilipemic product (product)
C0541155,colesevelam,C0304522,Bile acid sequestrant antilipemic product
C0541155,colesevelam,C0304522,Bile acid sequestrant antilipaemic product
C0541155,colesevelam,C0578399,Quaternary Ammonium Compounds
C0541155,colesevelam,C0578399,ammonium compounds quaternary
C0541155,colesevelam,C0578399,quaternary ammonium compound
C0541155,colesevelam,C0578399,"Ammonium Compound, Quaternary"
C0541155,colesevelam,C0578399,"Compound, Quaternary Ammonium"
C0541155,colesevelam,C0578399,"Ammonium Compounds, Quaternary"
C0541155,colesevelam,C0578399,Quaternary ammonium compound-containing product
C0541155,colesevelam,C0578399,Product containing quaternary ammonium compound
C0541155,colesevelam,C0578399,Product containing quaternary ammonium compound (product)
C0541155,colesevelam,C0578399,Quaternary ammonium compound product
C0541155,colesevelam,C0578399,Quaternary ammonium compound (substance)
C0541155,colesevelam,C0578399,QUATERNARY AMMONIUM CPDS
C0541155,colesevelam,C2917337,Bile acid sequestrants
C0541155,colesevelam,C2917337,Bile Acid Sequestrant
C0720683,"glyburide, micronized",C0017628,glyburide
C0720683,"glyburide, micronized",C0017628,glibenclamide
C0720683,"glyburide, micronized",C0017628,Glybenclamide
C0720683,"glyburide, micronized",C0017628,"Benzamide, 5-chloro-N-(2-(4-((((cyclohexylamino)carbonyl)amino)sulfonyl)phenyl)ethyl)-2-methoxy-"
C0720683,"glyburide, micronized",C0017628,Glybenzcyclamide
C0720683,"glyburide, micronized",C0017628,1-(p-(2-(5-chloro-2-methoxybenzamido)ethyl)benzenesulfonyl)-3-cyclohexylurea
C0720683,"glyburide, micronized",C0017628,Glibenclamida
C0720683,"glyburide, micronized",C0017628,Glibenclamidum
C0720683,"glyburide, micronized",C0017628,1-((p-(2-(5-chloro-o-anisamido)ethyl)phenyl)sulfonyl)-3-cyclohexylurea
C0720683,"glyburide, micronized",C0017628,5-chloro-N-(2-(4-((((cyclohexylamino)carbonyl)amino)sulfonyl)phenyl)ethyl)-2-methoxybenzamide
C0720683,"glyburide, micronized",C0017628,Product containing glibenclamide (medicinal product)
C0720683,"glyburide, micronized",C0017628,Glibenclamide-containing product
C0720683,"glyburide, micronized",C0017628,Product containing glibenclamide
C0720683,"glyburide, micronized",C0017628,Glyburide-containing product
C0720683,"glyburide, micronized",C0017628,Product containing glyburide
C0720683,"glyburide, micronized",C0017628,Glibenclamide product
C0720683,"glyburide, micronized",C0017628,Glibenclamide (substance)
C0720683,"glyburide, micronized",C0017628,Glyburide product
C0720683,"glyburide, micronized",C0017628,Glyburide (product)
C0720683,"glyburide, micronized",C0017628,Glyburide (substance)
C0720683,"glyburide, micronized",C0017628,Gyburide
C0720683,"glyburide, micronized",C0017628,glyburide (medication)
C0720683,"glyburide, micronized",C0038766,Sulfonylurea Compounds
C0720683,"glyburide, micronized",C0038766,Sulphonylurea compounds
C0720683,"glyburide, micronized",C0038766,"Compounds, Sulfonylurea"
C0720683,"glyburide, micronized",C0038766,Sulfonylurea
C0720683,"glyburide, micronized",C0038766,SULFONYLUREAS
C0720683,"glyburide, micronized",C0038766,"Sulfonylurea, NOS"
C0720683,"glyburide, micronized",C0038766,Sulphonylurea
C0720683,"glyburide, micronized",C0038766,sulphonylureas
C0720683,"glyburide, micronized",C0038766,Sulphonylurea product
C0720683,"glyburide, micronized",C0038766,Sulfonylurea product
C0720683,"glyburide, micronized",C0038766,Sulfonylurea (product)
C0720683,"glyburide, micronized",C0038766,Sulphonylurea and its derivs
C0720683,"glyburide, micronized",C0038766,Sulfonylurea and its derivs
C0720683,"glyburide, micronized",C0038766,Sulphonylurea and its derivatives
C0720683,"glyburide, micronized",C0038766,Sulfonylurea and its derivatives
C0720683,"glyburide, micronized",C0038766,A24 SULFONYLUREAS
C0720683,"glyburide, micronized",C0038766,Sulfonylurea-containing product
C0720683,"glyburide, micronized",C0038766,Product containing sulfonylurea
C0720683,"glyburide, micronized",C0038766,Product containing sulfonylurea (medicinal product)
C0720683,"glyburide, micronized",C0038766,Product containing sulfonylurea (product)
C0720683,"glyburide, micronized",C0038766,Sulfonylurea and sulfonylurea derivative (substance)
C0720683,"glyburide, micronized",C0038766,Sulfonylurea and sulfonylurea derivative
C0720683,"glyburide, micronized",C0038766,Sulfonylurea derivatives
C0720683,"glyburide, micronized",C0038766,Sulfonylurea and its derivatives (substance)
C0720683,"glyburide, micronized",C0038766,Sulfonylurea [dup] (substance)
C0720683,"glyburide, micronized",C0038766,Sulfonylurea (substance)
C0720683,"glyburide, micronized",C0038766,SULFONYLUREA CPDS
C0720683,"glyburide, micronized",C0038766,sulfonylureas (medication)
C0720683,"glyburide, micronized",C0038766,oral hypoglycemics sulfonylureas
C0720683,"glyburide, micronized",C0806478,Sulfonyluric hypoglycemic
C0720683,"glyburide, micronized",C0806478,Hypoglycemics.sulfonyluric
C0720683,"glyburide, micronized",C0806478,Sulfonyluric hypoglycemic (substance)
C0720683,"glyburide, micronized",C0806478,Sulphonyluric hypoglycaemic
C0724600,"insulin isophane, pork",C0020616,Hypoglycemic Agents
C0724600,"insulin isophane, pork",C0020616,hypoglycemic agent
C0724600,"insulin isophane, pork",C0020616,Hypoglycaemic agent
C0724600,"insulin isophane, pork",C0020616,"Agent, Hypoglycemic"
C0724600,"insulin isophane, pork",C0020616,"Agents, Hypoglycemic"
C0724600,"insulin isophane, pork",C0020616,Hypoglycemic Drugs
C0724600,"insulin isophane, pork",C0020616,Hypoglycemic drug
C0724600,"insulin isophane, pork",C0020616,"Hypoglycemic drug, NOS"
C0724600,"insulin isophane, pork",C0020616,"Hypoglycaemic drug, NOS"
C0724600,"insulin isophane, pork",C0020616,"Drug, Hypoglycemic"
C0724600,"insulin isophane, pork",C0020616,Hypoglycaemic drug
C0724600,"insulin isophane, pork",C0020616,"Drugs, Hypoglycemic"
C0724600,"insulin isophane, pork",C0020616,Hypoglycemics
C0724600,"insulin isophane, pork",C0020616,hypoglycaemic
C0724600,"insulin isophane, pork",C0020616,hypoglycemic
C0724600,"insulin isophane, pork",C0020616,Drugs for hypoglycaemia
C0724600,"insulin isophane, pork",C0020616,Drugs for hypoglycemia
C0724600,"insulin isophane, pork",C0020616,Antihyperglycemic Agents
C0724600,"insulin isophane, pork",C0020616,"Agent, Antihyperglycemic"
C0724600,"insulin isophane, pork",C0020616,Antihyperglycemic Agent
C0724600,"insulin isophane, pork",C0020616,"Agents, Antihyperglycemic"
C0724600,"insulin isophane, pork",C0020616,Hypoglycemic agent (product)
C0724600,"insulin isophane, pork",C0020616,Hypoglycemic agent (substance)
C0724600,"insulin isophane, pork",C0020616,Drugs for hypoglycemia (product)
C0724600,"insulin isophane, pork",C0020616,Drugs for hypoglycemia (substance)
C0724600,"insulin isophane, pork",C0020616,Hypoglycemic drug (substance)
C0724600,"insulin isophane, pork",C0020616,Hypoglycemic product
C0724600,"insulin isophane, pork",C0020616,Hypoglycaemic product
C0724600,"insulin isophane, pork",C0020616,Hypoglycemic product (product)
C0724600,"insulin isophane, pork",C0020616,Anti-hyperglycemics
C0724600,"insulin isophane, pork",C0020616,Antihyperglycemics
C0724600,"insulin isophane, pork",C0020616,antihyperglycemic
C0724600,"insulin isophane, pork",C0020616,Hypoglycemic Medicines
C0724600,"insulin isophane, pork",C0020616,Diabetes Medicines
C0724600,"insulin isophane, pork",C0021658,insulin isophane
C0724600,"insulin isophane, pork",C0021658,Isophane Insulin
C0724600,"insulin isophane, pork",C0021658,"Insulin, Isophane"
C0724600,"insulin isophane, pork",C0021658,"Insulin, NPH"
